COUNTRY,WB COUNTRY CODE,YEAR,WB REGION,WB INCOME GROUP,DEPOSIT MONEY BANK ASSETS to (DEPOSIT MONEY + CENTRAL) BANK ASSETS (%),LIQUID LIABILITIES to GDP (%),CENTRAL BANK ASSETS to GDP (%),DEPOSIT MONEY BANK ASSETS to GDP (%),OTHER FINANCIAL INSTITUTIONS ASSETS to GDP (%),PRIVATE CREDIT BY DEPOSIT MONEY BANKS to GDP (%),PRIVATE CREDIT BY DEPOSIT MONEY BANKS AND OTHER FINANCIAL INSTITUTIONS to GDP (%),BANK DEPOSITS to GDP (%),FINANCIAL SYSTEM DEPOSITS to GDP (%),BANK CREDIT to BANK DEPOSITS (%),LIQUID LIABILITIES (IN MIL. 2010 USD),BANK OVERHEAD COSTS to TOTAL ASSETS (%),NET INTEREST MARGIN (%),BANK CONCENTRATION (%),BANK ROA,BANK ROE,BANK COST to INCOME RATIO (%),BANK Z-SCORE,LIFE INSURANCE PREMIUM VOLUME to GDP (%),NON-LIFE INSURANCE PREMIUM VOLUME to GDP (%),STOCK MARKET CAPITALIZATION to GDP (%),STOCK MARKET TOTAL VALUE TRADED to GDP (%),STOCK MARKET TURNOVER RATIO (%),NO. OF LISTED COMPANIES PER 10K POPULATION,PRIVATE BOND MARKET CAPITALIZATION to GDP (%),PUBLIC BOND MARKET CAPITALIZATION to GDP (%),INTERNATIONAL DEBT ISSUES to GDP (%),LOANS FROM NON-RESIDENT BANKS (NET) to GDP (%),LOANS FROM NON-RESIDENT BANKS (AMT OUTSTANDING) to GDP (%),OFFSHORE BANK DEPOSITS to DOMESTIC BANK DEPOSITS (%),REMITTANCE INFLOWS to GDP (%)
Philippines,PHL,2017,East Asia & Pacific,Lower middle income,96.00892,74.86607,2.424803,58.3307,,44.30413,44.30413,66.11101,66.11101,67.01476,222374.4,2.493002,4.056074,47.45459,1.183295,10.96922,58.54181,17.74078,1.286077,0.5488437,82.14439,10.77236,13.12179,251.0144,,27.98493,15.24741,-0.1970539,15.47192,4.113503,10.46164
Singapore,SGP,1960,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1961,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1962,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1963,East Asia & Pacific,High income,,51.99078,,35.80497,,33.14237,33.14237,37.83696,37.83696,87.5926,3439.955,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1964,East Asia & Pacific,High income,,55.47944,,39.02679,,36.1817,36.1817,40.10567,40.10567,90.21592,3565.113,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1965,East Asia & Pacific,High income,99.1058,53.39491,0.3465608,38.41,,35.79554,35.79554,38.27745,38.27745,93.51598,3714.248,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1966,East Asia & Pacific,High income,97.07093,52.8807,1.14954,38.09641,,35.39481,35.39481,38.28759,38.28759,92.44461,4092.355,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1967,East Asia & Pacific,High income,97.33144,54.33025,1.114767,40.65932,,34.63906,34.63906,41.95474,41.95474,82.56291,4658.497,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1968,East Asia & Pacific,High income,97.24228,57.0173,1.333853,47.03415,5.030077,34.72411,37.23914,46.4203,49.60122,74.80372,5528.585,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1969,East Asia & Pacific,High income,97.1142,59.8549,1.49514,50.31505,4.278311,37.28927,41.56758,48.86781,54.46247,76.3064,6269.082,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1970,East Asia & Pacific,High income,97.2346,60.87765,1.466969,51.58025,4.209388,40.60057,44.80996,49.48188,55.27554,82.05138,6880.184,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1971,East Asia & Pacific,High income,98.54067,58.40239,0.7976205,53.85891,4.711595,41.85909,46.57068,47.28558,54.02469,88.524,7732.59,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1972,East Asia & Pacific,High income,99.85822,56.20007,0.0794747,55.97312,5.040662,43.09781,48.13847,45.47076,52.67872,94.78137,9659.6,,,,,,,,,,,,,,,,,0.7349048,1.874007,,
Singapore,SGP,1973,East Asia & Pacific,High income,,55.56406,,60.42831,5.837287,49.60972,55.44701,45.19559,52.56564,109.7667,11644.22,,,,,,,,,,,,,,,,,0.8116415,2.35376,,
Singapore,SGP,1974,East Asia & Pacific,High income,,52.45077,,60.32278,6.532487,52.29985,58.83234,42.71624,50.20488,122.4355,12647.38,,,,,,,,,,,,,,,,,,1.742783,,
Singapore,SGP,1975,East Asia & Pacific,High income,,55.05057,,61.02781,6.692896,53.00122,59.69412,44.3074,51.83667,119.6216,12950.8,,,,,,,,,,,,,,,,,0.3372577,2.112298,,
Singapore,SGP,1976,East Asia & Pacific,High income,,57.61594,,62.85658,6.733369,54.04125,60.77462,45.71952,53.10464,118.2017,14112.96,,,,,,,,,,,,,,,,,1.122161,4.457034,,
Singapore,SGP,1977,East Asia & Pacific,High income,,58.18834,,64.94843,7.068318,55.41276,62.48108,45.37759,52.95978,122.1148,14800,,,,,,,,,,,,,,,,,0.9367561,7.025671,,
Singapore,SGP,1978,East Asia & Pacific,High income,,56.48521,,65.42997,7.414548,56.13302,63.54757,43.29955,50.94441,129.6388,16254.1,,,,,,,,,,,,,,,,,,7.223457,,
Singapore,SGP,1979,East Asia & Pacific,High income,,55.6693,,66.16908,8.002882,57.79706,65.79994,42.71756,50.46765,135.3005,17072.88,,,,,,,,,,140.2645,10.95548,8.151667,3985.735,,,,,5.926693,,
Singapore,SGP,1980,East Asia & Pacific,High income,,56.39407,,69.06429,8.648832,61.24143,69.89026,44.53325,52.1609,137.5184,19489.28,,,,,,,,,,162.866,19.88801,18.81656,4018.319,,,4.519454,,4.606491,,
Singapore,SGP,1981,East Asia & Pacific,High income,,59.27373,,75.3865,9.810867,67.41419,77.22506,48.42728,56.77026,139.2071,22398.03,,,,,,,,,,210.9448,35.49872,21.32539,4066.589,,,3.672835,-0.176364,3.816517,,
Singapore,SGP,1982,East Asia & Pacific,High income,,62.22765,,81.48482,11.48673,73.37844,84.86517,51.41899,61.15117,142.7069,24287.7,,,,,,,,,,145.804,27.54206,10.31491,4232.059,,,3.42856,-0.1243452,3.456797,,
Singapore,SGP,1983,East Asia & Pacific,High income,,63.22768,,86.65273,13.09407,78.215,91.30907,52.32713,63.11759,149.4731,25964.96,,,,,,,,,,75.80576,22.25977,41.44679,4401.243,,,2.896224,0.3261338,2.929581,,
Singapore,SGP,1984,East Asia & Pacific,High income,,63.68781,,91.25632,14.05634,82.47604,96.53238,52.85569,64.71936,156.04,25918.04,,,,,,,,,,71.50087,24.29668,27.21202,4428.632,,,2.514156,,2.501347,,
Singapore,SGP,1985,East Asia & Pacific,High income,,68.07755,,97.51754,14.26219,87.9435,102.2057,56.5504,69.2009,155.5135,26814.77,,,,,,,,,,60.91432,13.80879,12.38839,4459.134,,,2.85424,0.2192464,2.844982,,
Singapore,SGP,1986,East Asia & Pacific,High income,,72.02048,,95.33209,13.2608,85.59225,98.85305,60.11313,72.15889,142.3853,28230.73,,,,,,,,,,73.34503,10.95682,19.67144,4463.35,,,3.497427,0.8339276,3.486355,,
Singapore,SGP,1987,East Asia & Pacific,High income,,74.71806,,88.35815,12.19075,78.19082,90.38158,63.21262,74.47984,123.695,35248.91,,,,,,,,,,82.84381,23.65709,41.67516,4576.924,,,4.150681,0.3489615,4.177977,,
Singapore,SGP,1988,East Asia & Pacific,High income,,74.16842,,82.61114,11.65551,72.58524,84.24076,63.45389,73.94096,114.3905,39335.31,,,,,,,,,,83.67682,23.86974,21.77118,4637.913,,,3.432267,-0.3153149,3.452698,,
Singapore,SGP,1989,East Asia & Pacific,High income,,76.33479,,82.99089,12.13084,73.01624,85.14709,66.04826,76.84159,110.5498,47294.1,,,,,,,,,,99.90385,30.85473,46.37527,4640.211,,12.79828,1.792461,-0.6564832,1.877542,,
Singapore,SGP,1990,East Asia & Pacific,High income,,80.23939,,84.45859,12.14872,74.01855,86.16727,70.52167,81.80775,104.9586,58073.27,,,,,,,,,,98.7075,49.1061,59.05626,4922.662,15.97857,13.5414,1.891889,,2.075014,,
Singapore,SGP,1991,East Asia & Pacific,High income,,83.57877,,86.64012,11.78082,75.39579,87.17661,74.28316,85.49384,101.4978,67789.27,,,,,,,,,,94.77115,46.15117,41.96844,5294.916,15.1794,14.95028,1.771021,,1.796941,,
Singapore,SGP,1992,East Asia & Pacific,High income,,85.40734,,89.90234,11.64488,77.35368,88.99857,76.13285,87.09819,101.6036,71110.45,,,,,,,,,1.246552,95.29793,36.50704,38.05608,5602.504,13.99401,15.81981,1.386674,-0.1438704,1.400338,,
Singapore,SGP,1993,East Asia & Pacific,High income,,80.54636,,87.97572,11.37147,75.555,86.92648,71.75918,82.01851,105.2897,76781.58,,,,,,,,1.664542,1.255241,149.3425,83.94421,92.22321,6066.146,12.02266,15.64112,1.581201,0.2854622,1.602218,,
Singapore,SGP,1994,East Asia & Pacific,High income,,78.38445,,87.67697,12.07935,75.95358,88.03292,70.20701,81.01752,108.1852,94200.11,,,,,,,,2.200631,1.23988,187.0249,120.7024,64.49039,9154.595,11.64142,14.82183,1.878614,0.067851,1.899829,,
Singapore,SGP,1995,East Asia & Pacific,High income,,78.84602,,92.76267,12.80609,80.96572,93.77181,71.06866,82.81239,113.9261,102946.8,,,,,,,,2.357052,1.239971,166.9936,91.27599,43.6121,7093.192,11.83404,14.90079,1.410875,-0.1366571,1.414402,19.27696,
Singapore,SGP,1996,East Asia & Pacific,High income,,78.83731,,99.647,12.45759,87.37846,99.83605,71.39082,82.63504,122.3945,110524.3,1.02421,2.434323,76.16387,1.02324,7.842769,37.85707,27.84136,2.532433,1.189148,155.5198,64.84013,40.23448,7246.566,10.73184,15.08039,3.356328,1.356237,3.385399,19.77558,
Singapore,SGP,1997,East Asia & Pacific,High income,,79.27715,,103.4184,11.82603,91.15093,102.977,72.20361,82.57659,126.2415,100112.9,0.9183266,2.083124,64.70364,0.3528519,2.972891,36.6475,27.08122,2.754354,1.10635,123.7778,65.65865,59.82116,7744.917,9.869272,12.85952,5.002983,-0.0808995,5.044735,20.98812,
Singapore,SGP,1998,East Asia & Pacific,High income,,98.87112,,119.4605,12.13399,103.6774,115.8113,91.62688,102.4528,113.1517,129486.3,0.7536158,1.628676,85.38573,-0.045052,-0.4066501,38.80508,23.93211,3.032382,1.06518,109.1173,72.23425,62.5474,6544.081,11.52347,20.32273,8.884536,0.0279954,8.847719,21.32649,
Singapore,SGP,1999,East Asia & Pacific,High income,,114.7278,,124.0576,11.17334,104.4085,115.5819,107.384,117.587,97.22913,136386.2,0.8311588,1.935152,95.9883,0.6981902,6.360113,34.87447,25.12847,4.449447,1.011423,166.1577,95.72065,74.91634,6921.424,14.87301,24.52593,11.92679,1.07551,11.95578,19.93181,
Singapore,SGP,2000,East Asia & Pacific,High income,98.62926,104.6118,1.573511,113.2191,9.579224,93.64223,103.2215,97.76577,106.2601,95.78222,124326.6,0.953847,2.182012,92.89428,1.13572,10.48868,35.64361,23.86203,5.146136,0.9818547,178.6167,104.6145,55.44888,8143.228,16.51928,25.78491,15.04631,0.5068984,15.15491,21.22904,
Singapore,SGP,2001,East Asia & Pacific,High income,97.32443,110.3187,3.607077,131.2082,8.712655,107.9267,116.6393,103.0573,110.6708,104.7249,121231.6,0.1727593,0.448513,95.94639,0.5574157,6.21073,21.5746,12.14923,9.021092,1.165435,146.7169,90.82443,53.96328,7684.85,20.56787,32.66404,23.52414,3.111534,23.24853,25.49485,
Singapore,SGP,2002,East Asia & Pacific,High income,97.31597,109.7336,3.663606,132.8329,6.887952,107.5795,114.4674,102.3737,108.599,105.0851,125805.9,0.2873287,1.336856,98.30023,0.9073845,27.0123,20.91355,6.671676,7.013383,1.406064,117.4264,72.52959,58.021,7686.874,22.32009,36.32056,21.82194,0.1999184,21.71978,27.74286,
Singapore,SGP,2003,East Asia & Pacific,High income,97.27447,110.9116,3.607645,128.7573,5.14538,102.6867,107.832,103.4608,108.014,99.25173,136229.9,0.1732421,0.1468676,100,0.3675699,12.37478,54.92973,15.14635,5.894261,1.439677,129.2915,81.38223,74.72362,11543.62,22.38876,38.10184,27.79125,3.566987,27.73503,28.58209,
Singapore,SGP,2004,East Asia & Pacific,High income,97.13283,104.6909,3.49965,118.5595,3.514266,94.94476,98.45902,97.77799,100.6948,97.10238,145910.1,1.693719,3.318106,97.88456,1.998618,20.18516,39.17265,24.94123,6.000553,1.163718,161.847,90.92797,59.51832,12864.01,20.1929,38.67619,30.56335,2.91736,30.34715,22.06715,
Singapore,SGP,2005,East Asia & Pacific,High income,97.06574,100.3734,3.304635,109.3178,3.451533,88.42526,91.87679,93.72262,96.54957,94.34784,147092.6,1.004879,2.015084,94.76936,1.213897,11.00333,37.5874,26.9001,5.274794,0.933825,186.5693,89.43527,48.90903,13221.55,17.80813,36.48117,29.71206,0.5062296,29.87537,28.94611,
Singapore,SGP,2006,East Asia & Pacific,High income,97.25907,102.3224,2.891251,102.5932,3.351942,82.54042,85.89236,95.98206,98.84573,85.99568,185814.3,0.9633244,1.866661,85.16843,1.544845,13.8515,36.77155,25.49673,5.590473,0.8527673,219.1576,103.2384,57.06622,10474.02,16.74907,37.5832,28.83694,0.1170689,28.86759,29.27551,
Singapore,SGP,2007,East Asia & Pacific,High income,97.63657,102.6056,2.405559,99.37704,3.312373,79.10435,82.41673,96.74807,99.8952,81.76323,215453.3,1.024899,1.89036,84.94628,1.270495,12.3115,37.69793,23.39883,5.723034,0.8059013,259.0259,157.8094,81.35261,10286.36,16.27786,37.02869,25.76842,0.2359873,26.39908,33.36326,
Singapore,SGP,2008,East Asia & Pacific,High income,97.91278,117.5432,2.491123,116.8605,3.704041,93.2685,96.97254,110.9005,114.6386,84.1011,241527.3,0.9365601,2.226676,94.09249,1.284345,12.91565,33.18438,23.2418,5.467947,0.9049935,222.0814,173.8044,58.84708,9402,16.59562,37.34755,25.47145,-0.7613165,25.55627,23.58877,
Singapore,SGP,2009,East Asia & Pacific,High income,97.97665,125.5123,2.536731,122.8356,3.16623,96.4669,99.63313,118.5276,121.9216,81.38768,268462.7,0.9659331,1.935482,88.7845,1.04794,9.871746,36.95771,25.59519,4.440579,0.940192,189.8721,128.3597,68.85615,9202.872,14.19648,45.8402,25.75102,1.195453,25.57734,22.79509,
Singapore,SGP,2010,East Asia & Pacific,High income,98.05453,120.6089,2.316806,116.7704,2.509473,90.87524,93.38471,113.9876,116.7909,79.72382,313084.6,0.96452,1.770766,89.6809,1.289557,11.29938,36.81449,26.6419,4.162032,0.8688889,242.6047,120.6715,52.56148,9080.645,11.56411,42.8782,22.59976,0.1705521,22.86608,21.45432,
Singapore,SGP,2011,East Asia & Pacific,High income,98.34904,122.6337,2.076223,123.6823,2.528932,98.13773,100.6667,115.8265,118.4855,84.72823,331054,0.895186,1.607927,89.9116,1.057086,9.63855,39.67958,23.97118,4.39155,0.8483744,234.8097,109.5413,41.87653,8912.573,10.00771,37.83471,22.51555,0.6035414,22.9224,17.58361,
Singapore,SGP,2012,East Asia & Pacific,High income,98.6002,126.8172,1.908424,134.4264,2.860712,108.225,111.0857,119.7701,122.7731,90.36054,370914,0.9322121,1.65331,89.9136,1.266485,11.79213,36.83493,25.45167,4.28067,0.8470485,231.9031,91.40681,38.10333,8884.812,,39.46524,26.52466,1.375525,26.83986,21.58734,
Singapore,SGP,2013,East Asia & Pacific,High income,98.73183,127.2128,1.834435,142.8186,3.005248,117.0616,120.0668,119.9828,123.2175,97.5653,368603.7,0.8484726,1.593534,86.65173,1.06331,10.54187,38.60162,21.5825,4.684188,0.8270287,244.7751,87.4531,37.02302,8871.747,,32.15959,30.98142,0.6414667,31.05733,19.34345,
Singapore,SGP,2014,East Asia & Pacific,High income,98.84192,127.8694,1.775127,151.5072,3.045111,125.3751,128.4203,120.2151,123.4606,104.2923,362003.2,0.8366805,1.515567,87.53709,0.9591806,10.15006,40.70054,21.88426,5.247455,0.8094338,236.5754,75.6545,26.93211,8848.71,,23.84536,30.75089,-1.857703,30.45502,20.13849,
Singapore,SGP,2015,East Asia & Pacific,High income,98.82069,123.4487,1.783353,149.4368,3.061745,123.0762,126.138,115.612,118.9395,106.4563,340962.8,0.854721,1.417352,87.23973,0.9327554,9.687058,41.23146,22.0707,5.487659,0.7955084,216.3955,62.13956,29.71168,8726.284,,24.61267,29.38949,-0.377917,28.45416,28.68393,
Singapore,SGP,2016,East Asia & Pacific,High income,98.71555,126.0232,1.95559,150.2966,3.001177,123.8549,126.8561,117.5738,120.8523,105.3423,352817.3,0.8735186,1.38574,86.1468,0.8663076,8.831017,42.13671,22.42769,5.917754,0.7714831,200.1019,60.33557,29.54657,8542.461,,24.46786,,-0.9196133,26.56566,28.90856,
Singapore,SGP,2017,East Asia & Pacific,High income,98.68648,127.6275,2.018729,151.6692,2.832716,125.0134,127.8461,118.592,121.621,105.4147,385847.8,1.265252,1.876014,89.32641,1.088193,11.18362,44.80675,22.20627,7.007401,0.7463025,210.8674,60.21483,30.7757,8606.169,,26.74423,,0.2083293,30.27602,31.35723,
Thailand,THA,1960,East Asia & Pacific,Upper middle income,67.83753,,,,,,,,,78.94106,4748.392,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1961,East Asia & Pacific,Upper middle income,75.13462,,,,,,,,,79.63699,5389.845,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1962,East Asia & Pacific,Upper middle income,79.29469,,,,,,,,,78.8121,5994.125,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1963,East Asia & Pacific,Upper middle income,81.0711,,,,,,,,,80.65052,6018.642,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1964,East Asia & Pacific,Upper middle income,84.87453,26.67738,3.535557,19.83929,,13.94804,13.94804,16.76711,16.76711,83.1869,6718.065,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1965,East Asia & Pacific,Upper middle income,85.9984,25.36513,3.132323,19.23885,,13.50575,13.50575,16.02675,16.02675,84.27006,7619.382,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1966,East Asia & Pacific,Upper middle income,88.13225,25.26258,2.685107,19.94012,,13.51458,13.51458,16.40498,16.40498,82.38097,9040.057,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1967,East Asia & Pacific,Upper middle income,90.6347,27.98535,2.373928,22.97419,,15.06933,15.06933,18.86833,18.86833,79.86572,9977.938,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1968,East Asia & Pacific,Upper middle income,89.89706,29.78634,2.735933,24.34464,,16.12184,16.12184,20.39813,20.39813,79.03587,11034.2,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1969,East Asia & Pacific,Upper middle income,84.19569,30.95017,4.668741,24.87219,,17.01341,17.01341,21.49897,21.49897,79.13596,11618.44,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1970,East Asia & Pacific,Upper middle income,79.37328,30.53821,6.520431,25.09113,,17.81153,17.81153,21.63056,21.63056,82.34427,12428.55,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1971,East Asia & Pacific,Upper middle income,78.50948,33.49001,7.769998,28.38545,,19.63759,19.63759,24.16162,24.16162,81.27599,14021.92,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1972,East Asia & Pacific,Upper middle income,79.37772,36.42754,8.141937,31.33934,,19.93875,19.93875,26.98137,26.98137,73.89824,16717.99,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1973,East Asia & Pacific,Upper middle income,81.27322,35.74719,7.339834,31.85449,,20.11815,20.11815,26.91949,26.91949,74.73451,19389.91,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1974,East Asia & Pacific,Upper middle income,85.44266,34.62296,5.551224,32.58227,,22.06031,22.06031,26.60352,26.60352,82.92252,20765.59,,,,,,,,,,,,,,,,,,,,
Thailand,THA,1975,East Asia & Pacific,Upper middle income,89.31673,34.43154,4.037304,33.7536,,24.09154,24.09154,27.13568,27.13568,88.78178,22460.24,,,,,,,,,,,,,,,,,,,,0.1239699
Thailand,THA,1976,East Asia & Pacific,Upper middle income,89.93542,36.04864,4.309558,38.50949,,28.60228,28.60228,28.88773,28.88773,99.01186,25804.97,,,,,,,,,,,,,,,,,,,,0.1414141
Thailand,THA,1977,East Asia & Pacific,Upper middle income,89.3035,37.94564,5.268848,43.98882,,33.79123,33.79123,31.02889,31.02889,108.9025,28893.63,,,,,,,,,,,,,,,,,,,,0.2277571
Thailand,THA,1978,East Asia & Pacific,Upper middle income,88.58354,37.71334,5.971346,46.33337,,36.7954,36.7954,31.21751,31.21751,117.8678,31580.83,,,,,,,,,,,,,,,,,,0.3290766,,0.4348513
Thailand,THA,1979,East Asia & Pacific,Upper middle income,87.8399,36.6706,6.499533,46.95015,,38.19053,38.19053,30.17926,30.17926,126.5456,31842.19,,,,,,,,,,,,,,,,,,0.8841249,,0.6891816
Thailand,THA,1980,East Asia & Pacific,Upper middle income,86.41528,38.12687,7.523436,47.8582,,38.66339,38.66339,31.45625,31.45625,122.9116,34263.36,,,,,,,,,,,2.057658,,151.9806,,,0.9026378,,0.9396219,,1.184198
Thailand,THA,1981,East Asia & Pacific,Upper middle income,85.30809,38.93167,8.230873,47.7923,,38.13139,38.13139,32.7586,32.7586,116.4012,32660.23,,,,,,,,,,,1.332036,,157.2644,,,0.9235269,,0.9585001,,1.371358
Thailand,THA,1982,East Asia & Pacific,Upper middle income,85.05481,41.38346,8.883965,50.55967,,39.93914,39.93914,35.51246,35.51246,112.4651,38793.87,,,,,,,,,,,1.056201,,158.3567,,,0.9835904,,0.9948128,,1.691007
Thailand,THA,1983,East Asia & Pacific,Upper middle income,85.4502,46.94374,9.699231,56.96305,,45.57716,45.57716,40.94293,40.94293,111.3188,46262.3,,,,,,,,,,,1.690087,,169.4107,,,1.149579,,1.163754,,2.112836
Thailand,THA,1984,East Asia & Pacific,Upper middle income,87.2333,52.83063,9.369575,64.02116,,51.27324,51.27324,46.84394,46.84394,109.4554,45118.43,,,,,,,,,,,2.040499,,182.0144,,,1.203471,,1.203419,,2.137174
Thailand,THA,1985,East Asia & Pacific,Upper middle income,88.29892,57.41247,9.119523,68.81793,,54.26744,54.26744,51.60003,51.60003,105.1694,49359.65,,,,,,,,,,,2.758535,,182.5978,,,3.471123,0.7583413,3.501223,,2.255124
Thailand,THA,1986,East Asia & Pacific,Upper middle income,89.08022,59.8954,8.610664,70.24316,,53.844,53.844,54.16413,54.16413,99.40897,56579.2,,,,,,,,,,,4.137596,,173.6501,,,3.170887,,3.192816,,1.845226
Thailand,THA,1987,East Asia & Pacific,Upper middle income,90.95254,60.77613,6.931355,69.67963,,52.63086,52.63086,54.98828,54.98828,95.71287,67440.34,,,,,,,,,,,12.75236,,189.0784,,,2.995061,,3.051324,,1.665871
Thailand,THA,1988,East Asia & Pacific,Upper middle income,94.47178,60.36233,4.133385,70.63547,,55.08526,55.08526,54.69905,54.69905,100.7061,75674.2,,,,,,,,,,,19.58551,,222.2565,,,2.73713,,2.769706,,1.502831
Thailand,THA,1989,East Asia & Pacific,Upper middle income,97.46587,62.31973,1.953583,75.13719,,61.19792,61.19792,56.7046,56.7046,107.9241,89644.92,,,,,,,,,,31.29331,17.92283,56.26658,259.9863,,12.59188,2.399351,,2.449797,,1.305462
Thailand,THA,1990,East Asia & Pacific,Upper middle income,97.84066,66.15665,1.800611,81.58649,,69.77684,69.77684,60.6086,60.6086,115.127,107723.3,,,,,,,,0.9087544,0.7768048,25.7675,16.74973,71.55955,281.1264,0.1564738,10.62994,1.654971,,1.697853,,1.140391
Thailand,THA,1991,East Asia & Pacific,Upper middle income,97.90407,70.97894,1.904697,88.97118,,78.83235,78.83235,65.54277,65.54277,120.2762,124842.1,,,,,,,,0.9526266,0.8027815,29.82193,17.99187,66.22523,471.7602,0.2133517,9.117026,1.138877,-0.0610782,1.157432,,1.037678
Thailand,THA,1992,East Asia & Pacific,Upper middle income,98.24734,73.47515,1.690988,94.79011,,86.15633,86.15633,67.95499,67.95499,126.7844,138826.7,,,,,,,,1.02892,0.8786862,43.115,40.80947,148.6809,544.8788,6.246608,7.08187,1.291906,0.0340951,1.300101,,0.3988816
Thailand,THA,1993,East Asia & Pacific,Upper middle income,98.66682,77.20928,1.416813,104.8568,,96.96645,96.96645,71.38479,71.38479,135.8363,160646.6,,,,,,,,1.091795,1.076756,71.77091,61.7799,94.15898,594.8119,6.128253,4.962571,3.528059,0.9496482,3.586784,,0.8625113
Thailand,THA,1994,East Asia & Pacific,Upper middle income,99.30508,78.64206,0.8293059,118.5084,,111.3973,111.3973,72.63715,72.63715,153.3614,176287.1,,,,,,,,1.126015,1.161993,88.19873,58.15361,62.63642,660.7189,6.56837,2.766711,4.900801,0.201795,4.96443,,0.8732553
Thailand,THA,1995,East Asia & Pacific,Upper middle income,99.60299,78.37281,0.5212255,130.7666,,124.8251,124.8251,72.24503,72.24503,172.7802,201623.2,,,,,,,,1.15267,1.202361,79.83469,42.14233,43.59367,699.5444,0.21796,1.655524,5.017068,0.2581544,5.16486,1.741685,1.001473
Thailand,THA,1996,East Asia & Pacific,Upper middle income,99.55505,81.0314,0.6350803,142.098,,136.6465,136.6465,74.83625,74.83625,182.5939,212323.8,1.92662,3.911599,46.17234,1.152,13.93892,41.09589,5.127694,1.208568,1.257549,64.64474,18.05081,5.640191,755.0284,0.4989542,0.9249543,7.275234,0.5709286,7.412784,1.388558,0.9866682
Thailand,THA,1997,East Asia & Pacific,Upper middle income,99.21529,91.38275,1.265566,160.0125,,154.854,154.854,84.76019,84.76019,182.6967,135286.5,1.429005,2.580315,46.53017,-1.025952,0.1695535,45.87156,3.09047,1.242032,1.152398,34.30402,7.521492,34.26974,708.3389,0.2310277,0.4353893,9.649742,-0.0319616,10.02062,1.586889,1.104277
Thailand,THA,1998,East Asia & Pacific,Upper middle income,98.0648,106.9209,3.36772,170.6562,,163.2105,163.2105,99.9787,99.9787,163.2453,188708.7,2.276961,1.362393,50.2989,-6.332714,-81.50977,87.87879,0.1307642,1.217749,0.9806305,22.95893,16.06555,86.86465,678.7356,0.258465,10.25848,13.28331,0.0589396,13.32387,2.02813,1.253097
Thailand,THA,1999,East Asia & Pacific,Upper middle income,97.23032,109.7886,4.294508,150.7601,,138.7339,138.7339,101.5943,101.5943,136.5569,186791.1,2.081259,1.05978,49.03455,-5.800156,-90.73586,91.77216,0.2170179,1.348816,0.9397801,37.21352,24.4201,79.14452,629.2279,0.1126412,13.46562,10.97083,-0.0915773,11.0398,2.098869,1.152716
Thailand,THA,2000,East Asia & Pacific,Upper middle income,97.57262,108.8446,3.17884,127.7785,,113.2145,113.2145,100.2519,100.2519,112.93,164142.3,1.895592,1.773664,49.67592,-0.0630001,2.26948,78.04878,2.96055,1.536668,0.9382503,33.02889,21.65615,46.30655,605.2169,0.0308128,13.10919,10.20627,-0.0751628,10.25616,2.362075,1.342475
Thailand,THA,2001,East Asia & Pacific,Upper middle income,97.59825,109.1886,2.773526,112.7059,,97.15125,97.15125,101.4906,101.4906,95.72439,166774.9,1.937827,2.011784,48.43143,1.426378,26.89167,76.15385,3.808023,1.838252,1.015091,26.08854,20.29506,98.93948,601.2037,12.10294,15.42644,8.570061,-0.4754908,8.534728,2.9724,1.041132
